"Id_aloj_1";"N_Individuo";"N_Pass";"Tipo_Passe";"Tipo_Passe_Dsg";"Passe_Tarifa";"Passe_Tarifa_Dsg";"Passe_Intermodal";"Passe_Intermodal_Dsg";"Passe_Operador1";"Passe_Operador1_Dsg";"Passe_Operador2";"Passe_Operador2_Dsg";"Passe_Operador3";"Passe_Operador3_Dsg"
"F1_24286";1;3;3;"Passes intermodais/sociais ";8;"Social +";13;"Andante - Z2";;;;;;
"F1_24288";1;1;1;"Rede de um operador";5;"Sénior";;;53;"STCP";;;;
"F1_24291";1;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_24298";1;1;4;"Combido entre operadores";1;"Sem redução";;;46;"Metro do Porto";34;"Autobus";;
"F1_24298";3;1;4;"Combido entre operadores";1;"Sem redução";;;46;"Metro do Porto";34;"Autobus";;
"F1_24298";2;1;4;"Combido entre operadores";1;"Sem redução";;;34;"Autobus";46;"Metro do Porto";;
"F1_24299";2;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_24300";3;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_24300";4;1;1;"Rede de um operador";9;"Outro";;;53;"STCP";;;;
"F1_24302";5;1;2;"Linha de um operador";3;"4_18";;;53;"STCP";;;;
"F1_24304";1;1;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";15;"Andante - Z4";;;;;;
"F1_24304";2;1;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";15;"Andante - Z4";;;;;;
"F1_24310";1;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24310";2;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24312";1;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24313";2;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_24316";1;1;1;"Rede de um operador";9;"Outro";;;53;"STCP";;;;
"F1_24318";1;1;1;"Rede de um operador";1;"Sem redução";;;56;"Transdev Norte";;;;
"F1_24319";1;1;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";13;"Andante - Z2";;;;;;
"F1_24319";2;1;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";13;"Andante - Z2";;;;;;
"F1_24321";1;1;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";13;"Andante - Z2";;;;;;
"F1_24322";2;1;1;"Rede de um operador";9;"Outro";;;53;"STCP";;;;
"F1_24322";1;1;1;"Rede de um operador";9;"Outro";;;53;"STCP";;;;
"F1_24324";3;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24324";1;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;46;"Metro do Porto";;;;
"F1_24325";1;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_24326";1;1;2;"Linha de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_24326";2;1;2;"Linha de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_24327";1;1;3;"Passes intermodais/sociais ";8;"Social +";13;"Andante - Z2";;;;;;
"F1_24327";2;1;3;"Passes intermodais/sociais ";8;"Social +";13;"Andante - Z2";;;;;;
"F1_24329";1;1;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";13;"Andante - Z2";;;;;;
"F1_24331";1;1;1;"Rede de um operador";9;"Outro";;;46;"Metro do Porto";;;;
"F1_24332";1;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_24334";1;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24336";1;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24336";2;1;2;"Linha de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24336";1;2;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24339";1;1;3;"Passes intermodais/sociais ";1;"Sem redução";14;"Andante - Z3";;;;;;
"F1_24340";3;1;3;"Passes intermodais/sociais ";1;"Sem redução";15;"Andante - Z4";;;;;;
"F1_24340";4;1;3;"Passes intermodais/sociais ";1;"Sem redução";24;"Outro";;;;;;
"F1_24345";2;1;3;"Passes intermodais/sociais ";8;"Social +";13;"Andante - Z2";;;;;;
"F1_24345";3;1;3;"Passes intermodais/sociais ";8;"Social +";13;"Andante - Z2";;;;;;
"F1_24345";1;1;3;"Passes intermodais/sociais ";8;"Social +";14;"Andante - Z3";;;;;;
"F1_24351";1;1;3;"Passes intermodais/sociais ";1;"Sem redução";15;"Andante - Z4";;;;;;
"F1_24355";1;1;3;"Passes intermodais/sociais ";8;"Social +";13;"Andante - Z2";;;;;;
"F1_24357";1;1;3;"Passes intermodais/sociais ";5;"Sénior";24;"Outro";;;;;;
"F1_24358";3;1;1;"Rede de um operador";4;"Sub23";;;62;"Outro";;;;
"F1_24359";1;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_24359";2;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_24361";2;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_24363";1;1;2;"Linha de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_24367";2;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24368";1;1;1;"Rede de um operador";2;"Gratuito";;;53;"STCP";;;;
"F1_24373";3;2;1;"Rede de um operador";7;"Crianças";;;53;"STCP";;;;
"F1_24373";3;1;1;"Rede de um operador";7;"Crianças";;;53;"STCP";;;;
"F1_24375";2;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_24378";1;1;3;"Passes intermodais/sociais ";8;"Social +";15;"Andante - Z4";;;;;;
"F1_24378";2;1;3;"Passes intermodais/sociais ";8;"Social +";14;"Andante - Z3";;;;;;
"F1_24380";2;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_24382";1;1;2;"Linha de um operador";8;"Social +";;;46;"Metro do Porto";;;;
"F1_24382";2;1;2;"Linha de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24382";3;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_24384";4;1;3;"Passes intermodais/sociais ";3;"4_18";13;"Andante - Z2";;;;;;
"F1_24384";3;1;3;"Passes intermodais/sociais ";3;"4_18";13;"Andante - Z2";;;;;;
"F1_24385";2;1;4;"Combido entre operadores";4;"Sub23";;;46;"Metro do Porto";53;"STCP";;
"F1_24385";1;1;4;"Combido entre operadores";4;"Sub23";;;46;"Metro do Porto";53;"STCP";;
"F1_24389";1;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24394";1;1;4;"Combido entre operadores";1;"Sem redução";;;46;"Metro do Porto";53;"STCP";37;"ETG / Gondomarense"
"F1_24394";2;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;46;"Metro do Porto";;;;
"F1_24398";2;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_24403";3;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24406";1;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_24406";2;2;2;"Linha de um operador";1;"Sem redução";;;36;"CP";;;;
"F1_24406";2;3;1;"Rede de um operador";1;"Sem redução";;;62;"Outro";;;;
"F1_24406";2;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_24408";1;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24413";2;1;1;"Rede de um operador";4;"Sub23";;;46;"Metro do Porto";;;;
"F1_24413";3;1;1;"Rede de um operador";3;"4_18";;;46;"Metro do Porto";;;;
"F1_24413";1;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24414";1;1;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";17;"Andante - Z6";;;;;;
"F1_24416";1;1;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";13;"Andante - Z2";;;;;;
"F1_24417";1;1;3;"Passes intermodais/sociais ";8;"Social +";13;"Andante - Z2";;;;;;
"F1_24418";1;1;3;"Passes intermodais/sociais ";1;"Sem redução";14;"Andante - Z3";;;;;;
"F1_24423";1;1;1;"Rede de um operador";9;"Outro";;;53;"STCP";;;;
"F1_24424";1;1;2;"Linha de um operador";8;"Social +";;;46;"Metro do Porto";;;;
"F1_24424";2;1;2;"Linha de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24427";1;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_24427";1;2;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_24427";1;3;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_24427";3;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_24427";2;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_24430";1;1;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";13;"Andante - Z2";;;;;;
"F1_24430";4;1;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";13;"Andante - Z2";;;;;;
"F1_24431";1;1;4;"Combido entre operadores";6;"Pensionistas e reformados";;;46;"Metro do Porto";53;"STCP";37;"ETG / Gondomarense"
"F1_24434";1;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_24435";1;1;3;"Passes intermodais/sociais ";8;"Social +";15;"Andante - Z4";;;;;;
"F1_24435";1;2;4;"Combido entre operadores";8;"Social +";;;36;"CP";46;"Metro do Porto";53;"STCP"
"F1_24435";1;3;1;"Rede de um operador";8;"Social +";;;53;"STCP";;;;
"F1_24436";1;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24437";1;1;4;"Combido entre operadores";1;"Sem redução";;;46;"Metro do Porto";53;"STCP";62;"Outro"
"F1_24441";2;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_24447";1;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24447";2;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24447";2;2;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24447";1;2;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24450";1;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_24451";1;1;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";14;"Andante - Z3";;;;;;
"F1_24457";1;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_24462";3;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24463";4;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_24466";1;1;2;"Linha de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_24470";1;1;1;"Rede de um operador";4;"Sub23";;;46;"Metro do Porto";;;;
"F1_24472";2;1;3;"Passes intermodais/sociais ";8;"Social +";13;"Andante - Z2";;;;;;
"F1_24472";1;1;3;"Passes intermodais/sociais ";8;"Social +";13;"Andante - Z2";;;;;;
"F1_24474";2;1;3;"Passes intermodais/sociais ";4;"Sub23";13;"Andante - Z2";;;;;;
"F1_24475";1;1;1;"Rede de um operador";1;"Sem redução";;;36;"CP";;;;
"F1_24476";1;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_24477";2;1;3;"Passes intermodais/sociais ";8;"Social +";13;"Andante - Z2";;;;;;
"F1_24478";1;1;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";13;"Andante - Z2";;;;;;
"F1_24478";2;1;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";13;"Andante - Z2";;;;;;
"F1_24480";1;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_24480";2;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_24489";1;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;46;"Metro do Porto";;;;
"F1_24489";2;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;46;"Metro do Porto";;;;
"F1_24489";3;1;1;"Rede de um operador";9;"Outro";;;46;"Metro do Porto";;;;
"F1_24491";1;2;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";17;"Andante - Z6";;;;;;
"F1_24491";1;1;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";17;"Andante - Z6";;;;;;
"F1_24495";1;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24495";1;2;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24495";1;3;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24497";2;1;1;"Rede de um operador";8;"Social +";;;46;"Metro do Porto";;;;
"F1_24497";1;1;1;"Rede de um operador";8;"Social +";;;46;"Metro do Porto";;;;
"F1_24498";1;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24499";1;1;3;"Passes intermodais/sociais ";4;"Sub23";13;"Andante - Z2";;;;;;
"F1_24505";1;1;3;"Passes intermodais/sociais ";5;"Sénior";17;"Andante - Z6";;;;;;
"F1_24506";1;1;3;"Passes intermodais/sociais ";8;"Social +";14;"Andante - Z3";;;;;;
"F1_24506";2;1;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";13;"Andante - Z2";;;;;;
"F1_24507";2;1;1;"Rede de um operador";5;"Sénior";;;53;"STCP";;;;
"F1_24509";1;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;46;"Metro do Porto";;;;
"F1_24516";1;1;2;"Linha de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24517";1;1;1;"Rede de um operador";5;"Sénior";;;53;"STCP";;;;
"F1_24521";3;1;3;"Passes intermodais/sociais ";4;"Sub23";13;"Andante - Z2";;;;;;
"F1_24521";4;1;3;"Passes intermodais/sociais ";4;"Sub23";13;"Andante - Z2";;;;;;
"F1_24522";2;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_24526";2;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_24526";3;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_24526";4;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_24526";1;1;2;"Linha de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_24530";1;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24541";1;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_24542";2;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24560";1;1;3;"Passes intermodais/sociais ";5;"Sénior";13;"Andante - Z2";;;;;;
"F1_24560";2;1;3;"Passes intermodais/sociais ";5;"Sénior";13;"Andante - Z2";;;;;;
"F1_24561";1;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24565";1;1;2;"Linha de um operador";1;"Sem redução";;;36;"CP";;;;
"F1_24581";1;1;4;"Combido entre operadores";1;"Sem redução";;;46;"Metro do Porto";53;"STCP";36;"CP"
"F1_24586";5;1;1;"Rede de um operador";5;"Sénior";;;53;"STCP";;;;
"F1_24586";2;1;1;"Rede de um operador";1;"Sem redução";;;31;"Arriva";;;;
"F1_24587";2;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_24588";1;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_24589";1;1;4;"Combido entre operadores";1;"Sem redução";;;53;"STCP";46;"Metro do Porto";;
"F1_24596";1;1;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";24;"Outro";;;;;;
"F1_24598";1;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24604";1;1;3;"Passes intermodais/sociais ";2;"Gratuito";24;"Outro";;;;;;
"F1_24605";3;1;3;"Passes intermodais/sociais ";4;"Sub23";13;"Andante - Z2";;;;;;
"F1_24608";2;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24608";1;1;3;"Passes intermodais/sociais ";8;"Social +";13;"Andante - Z2";;;;;;
"F1_24620";1;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24625";1;1;2;"Linha de um operador";1;"Sem redução";;;36;"CP";;;;
"F1_24629";2;1;1;"Rede de um operador";2;"Gratuito";;;53;"STCP";;;;
"F1_24629";3;1;1;"Rede de um operador";2;"Gratuito";;;53;"STCP";;;;
"F1_24629";1;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_24636";2;1;1;"Rede de um operador";1;"Sem redução";;;57;"Transdev/Minho Bus";;;;
"F1_24641";1;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24641";2;1;1;"Rede de um operador";5;"Sénior";;;46;"Metro do Porto";;;;
"F1_24643";1;1;2;"Linha de um operador";4;"Sub23";;;46;"Metro do Porto";;;;
"F1_24643";2;1;2;"Linha de um operador";4;"Sub23";;;46;"Metro do Porto";;;;
"F1_24645";2;1;2;"Linha de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24648";3;1;4;"Combido entre operadores";3;"4_18";;;53;"STCP";46;"Metro do Porto";;
"F1_24648";1;1;4;"Combido entre operadores";1;"Sem redução";;;53;"STCP";46;"Metro do Porto";;
"F1_24649";2;1;2;"Linha de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_24651";1;1;4;"Combido entre operadores";1;"Sem redução";;;46;"Metro do Porto";53;"STCP";;
"F1_24653";1;2;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24653";1;1;2;"Linha de um operador";1;"Sem redução";;;36;"CP";;;;
"F1_24654";1;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_24661";1;1;2;"Linha de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_24664";2;1;3;"Passes intermodais/sociais ";5;"Sénior";14;"Andante - Z3";;;;;;
"F1_24667";1;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24667";2;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24671";2;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_24674";3;1;1;"Rede de um operador";4;"Sub23";;;46;"Metro do Porto";;;;
"F1_24677";1;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24678";1;1;4;"Combido entre operadores";6;"Pensionistas e reformados";;;41;"JES/ Espirito Santo";46;"Metro do Porto";53;"STCP"
"F1_24678";2;1;4;"Combido entre operadores";6;"Pensionistas e reformados";;;46;"Metro do Porto";53;"STCP";41;"JES/ Espirito Santo"
"F1_24684";1;1;3;"Passes intermodais/sociais ";1;"Sem redução";24;"Outro";;;;;;
"F1_24686";2;1;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";13;"Andante - Z2";;;;;;
"F1_24690";1;1;2;"Linha de um operador";9;"Outro";;;53;"STCP";;;;
"F1_24691";1;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_24704";2;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_24706";1;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24707";1;1;1;"Rede de um operador";8;"Social +";;;46;"Metro do Porto";;;;
"F1_24708";1;1;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";14;"Andante - Z3";;;;;;
"F1_24709";1;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_24710";2;1;2;"Linha de um operador";2;"Gratuito";;;46;"Metro do Porto";;;;
"F1_24711";1;1;1;"Rede de um operador";8;"Social +";;;53;"STCP";;;;
"F1_24720";1;1;3;"Passes intermodais/sociais ";5;"Sénior";13;"Andante - Z2";;;;;;
"F1_24722";1;1;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";13;"Andante - Z2";;;;;;
"F1_24723";1;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24724";3;1;3;"Passes intermodais/sociais ";4;"Sub23";14;"Andante - Z3";;;;;;
"F1_24725";2;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24726";1;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_24728";1;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_24729";1;1;4;"Combido entre operadores";6;"Pensionistas e reformados";;;46;"Metro do Porto";53;"STCP";;
"F1_24731";3;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24732";1;1;3;"Passes intermodais/sociais ";8;"Social +";13;"Andante - Z2";;;;;;
"F1_24733";2;1;2;"Linha de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_24734";2;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24736";2;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_24743";1;1;4;"Combido entre operadores";4;"Sub23";;;46;"Metro do Porto";53;"STCP";;
"F1_24745";2;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;46;"Metro do Porto";;;;
"F1_24745";4;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24745";1;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24747";1;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_24747";3;1;3;"Passes intermodais/sociais ";4;"Sub23";13;"Andante - Z2";;;;;;
"F1_24748";3;1;1;"Rede de um operador";4;"Sub23";;;46;"Metro do Porto";;;;
"F1_24750";2;1;1;"Rede de um operador";5;"Sénior";;;46;"Metro do Porto";;;;
"F1_24751";2;1;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";13;"Andante - Z2";;;;;;
"F1_24751";3;1;3;"Passes intermodais/sociais ";9;"Outro";13;"Andante - Z2";;;;;;
"F1_24753";1;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24761";2;1;3;"Passes intermodais/sociais ";1;"Sem redução";14;"Andante - Z3";;;;;;
"F1_24761";1;1;3;"Passes intermodais/sociais ";4;"Sub23";15;"Andante - Z4";;;;;;
"F1_24762";2;1;3;"Passes intermodais/sociais ";3;"4_18";13;"Andante - Z2";;;;;;
"F1_24762";3;1;3;"Passes intermodais/sociais ";3;"4_18";13;"Andante - Z2";;;;;;
"F1_24763";2;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24767";1;1;3;"Passes intermodais/sociais ";1;"Sem redução";14;"Andante - Z3";;;;;;
"F1_24768";2;1;1;"Rede de um operador";5;"Sénior";;;46;"Metro do Porto";;;;
"F1_24770";1;1;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";13;"Andante - Z2";;;;;;
"F1_24770";2;1;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";13;"Andante - Z2";;;;;;
"F1_24773";2;1;1;"Rede de um operador";2;"Gratuito";;;36;"CP";;;;
"F1_24773";1;1;1;"Rede de um operador";2;"Gratuito";;;36;"CP";;;;
"F1_24776";2;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24777";2;1;1;"Rede de um operador";4;"Sub23";;;46;"Metro do Porto";;;;
"F1_24780";1;1;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";13;"Andante - Z2";;;;;;
"F1_24783";1;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_24784";1;1;4;"Combido entre operadores";1;"Sem redução";;;46;"Metro do Porto";53;"STCP";62;"Outro"
"F1_24785";1;1;3;"Passes intermodais/sociais ";6;"Pensionistas e reformados";13;"Andante - Z2";;;;;;
"F1_24786";1;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24788";1;1;4;"Combido entre operadores";5;"Sénior";;;46;"Metro do Porto";53;"STCP";;
"F1_24790";2;1;1;"Rede de um operador";6;"Pensionistas e reformados";;;53;"STCP";;;;
"F1_24792";1;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24792";2;1;2;"Linha de um operador";6;"Pensionistas e reformados";;;46;"Metro do Porto";;;;
"F1_24793";1;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_24794";2;1;3;"Passes intermodais/sociais ";1;"Sem redução";13;"Andante - Z2";;;;;;
"F1_24794";3;1;3;"Passes intermodais/sociais ";3;"4_18";13;"Andante - Z2";;;;;;
"F1_24795";1;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24795";3;1;1;"Rede de um operador";4;"Sub23";;;46;"Metro do Porto";;;;
"F1_24797";1;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24799";1;1;1;"Rede de um operador";2;"Gratuito";;;53;"STCP";;;;
"F1_24803";2;1;1;"Rede de um operador";1;"Sem redução";;;53;"STCP";;;;
"F1_24807";1;1;1;"Rede de um operador";1;"Sem redução";;;46;"Metro do Porto";;;;
"F1_24809";1;1;1;"Rede de um operador";2;"Gratuito";;;46;"Metro do Porto";;;;
"F1_24809";2;1;1;"Rede de um operador";4;"Sub23";;;46;"Metro do Porto";;;;
